the_cliff	2	5
guarantee	47	52
dietrich	0	9
the_table	43	48
marriage_proposal	5	3
over	3135	2809
executes	1	5
family_guy	2	3
destroyer	4	1
the_belt	2	4
destroyed	100	62
bosnia	8	3
angela_bassett	3	3
abandoning	6	7
raf	5	6
rag	11	9
clara_lago	0	7
ran	109	113
raj	7	24
raw	36	111
rat	83	27
rap	46	68
ray	51	40
the_island	5	4
disciplined	3	2
scripture	7	1
asians	4	1
heart_warming	3	19
idiotic	115	13
tyne_daly	1	4
comprehension	15	10
incomparable	0	6
binge	8	3
craft	50	62
heartland	2	10
wrongly_accused	4	4
mother's	24	58
digicorp	0	13
mgm's	2	13
donald	11	4
perfected	7	21
re_hash	4	2
gene_tierney	5	21
invaluable	1	4
twitch	9	4
presence	166	193
wa_arrested	4	5
it_aftermath	1	4
his_toe	1	5
sustained	8	10
removed	55	41
muster	13	8
believably	5	15
believable	246	448
stagnant	5	8
phoenix	7	8
wonder_woman	4	3
ruthlessness	2	6
culminating	8	18
roger_herren	5	0
he_stalk	4	1
mae_west	9	4
baseball	54	139
her_attacker	4	5
grounded	8	18
hartnett	9	0
tarzan's	1	6
the_wood	26	18
tweak	3	2
the_wool	4	1
memory	206	347
australian	63	80
reworking	4	6
batty	4	6
downfall	16	21
conversely	2	4
secured	5	4
cocktail	11	16
clone	48	22
birthday	50	53
daninsky	6	1
mainly	176	197
he's	1407	1284
he'd	109	65
munchie	8	0
the_locale	3	3
and_reunite	1	4
hamilton	11	11
hitler's	18	28
factory	47	66
guevara's	2	6
gusto	12	23
suspend	34	37
the_robber	8	6
to_choose	2	4
plastic	89	22
brady	1	16
trafficking	3	12
invulnerable	4	2
senior	20	20
masturbation	21	3
wood	184	100
dreaded	3	4
expectation	238	206
dye	4	1
review	896	595
gimmicky	10	6
ewan_mcgregor	5	1
pakistan	10	7
molly_shannon	8	0
bizarre	277	218
the_overlook_hotel	2	5
caucasians	4	2
reminded	151	188
nicole_kidman	4	29
reminder	28	39
isle	4	8
puke	10	7
in_laboratory	3	2
lavish	12	39
blow	151	114
blob	22	29
sasquatch	24	4
tend	78	135
caribbean	4	1
unmatched	2	3
risk	92	86
severed	32	9
to_shrug	2	3
gregory	7	5
prizzi's	8	0
penelope	5	2
intends	5	3
intro	23	16
incorrect	28	17
clinically	4	1
applause	9	9
stupendous	4	5
talentless	12	0
lace	2	7
lack	919	445
england's	2	3
aaron	19	5
traditionally	8	4
ticked	14	4
psychologist	19	26
ticket	82	76
uwe	13	0
synergy	2	3
prevails	4	9
whimper	6	1
cinemax	10	2
siamese	2	3
dudley_moore	7	22
layer	24	65
moe's	1	5
the_1980's	6	9
grabbing	13	5
stutter	4	2
slow_motion	4	3
the_interrogation	1	4
the_killer_tomatoes	6	5
stay_awake	10	1
speeding	15	10
don't	5053	3233
cross	138	164
disabled	25	31
bigoted	13	5
rock's	2	3
to_slay	1	4
dvd_extras_commentary	5	0
the_sleepwalker	2	3
his_eldest	1	5
my_dismay	5	0
lola	1	18
starlift	5	1
soulless	17	7
forgive	67	54
cinematographer	24	25
fancy	57	50
plummet	4	1
regret	100	113
passed	110	128
syrup	9	1
relieved	7	6
clovis	5	1
buff	81	112
reach	146	177
react	53	50
bubba	3	5
coincides	1	5
his	10457	14977
hit	555	705
hiv	17	5
babble	8	4
hid	12	6
him	3705	4829
barb	6	5
bare	48	29
barf	7	1
the_thin_man	2	9
learns	59	163
learnt	15	7
use	899	830
spoofing	10	11
penchant	13	15
day'	2	3
raggedy_ann	2	10
storybook	1	4
finally	643	736
whom	261	354
1950s	33	58
kyle's	0	15
luise_rainer	2	15
stolen	91	75
anguish	15	24
itchy	6	16
timon's	3	8
unstable	23	17
the_supernatural	4	6
the_cheesiness	4	2
the_matrix	42	38
litter	7	6
selfishness	6	2
jerry_lee	0	9
unnoticed	2	14
conquest	13	24
the_earliest	4	5
sighted	3	4
michael_bay	5	2
shimizu	2	3
in_rehearsal	3	3
karma	7	5
squeezing	2	3
engineered	8	6
bette_davis	17	49
grander	1	6
scaled	2	3
gold_digger	6	11
inclined	17	25
women	30	27
indulgence	8	4
guru	12	17
ethnic	24	29
emperor	3	9
jolie	2	3
sammy_davis_jr	2	4
new_yorker	6	3
kriemhild's	0	7
choose	106	95
boldly	1	4
christopher_lloyd	14	9
dive	24	21
cybill_shepherd	5	7
kenneth_branagh	13	23
lifting	8	5
simulate	4	2
over_sized	3	2
little_fanfare	1	4
chicken	42	26
flirting	11	11
to_rule	4	1
view	410	605
an_impending	2	3
of_yesteryear	4	3
mexicans	2	3
keira_knightley	5	3
cher's	1	5
parrot	1	7
many_instance	2	3
the_dumbest	40	6
grain	12	18
nobody's	9	17
tar	1	6
cowgirls	5	2
premiere	26	35
subpar	9	1
retitled	6	2
famine	0	6
idyllic	3	4
unusually	6	15
ahem	9	2
repressed	14	24
searching	54	81
'60s	1	6
empire	16	29
stereotypically	4	2
fatally	5	9
unlikable	56	20
headphone	2	6
brush	21	21
don't_worry	5	0
and_hitting	3	2
bette_midler	3	17
tab	3	2
insipid	48	7
nothing's	5	4
goodness	61	41
june	0	6
pitt's	2	8
to_capitalize	23	5
originality	104	56
poonam	0	5
politician	40	54
political_machination	1	4
stereotypical	95	54
esai_morales	1	6
glenda_jackson	3	6
suleiman	0	7
natured	12	39
golden	42	54
without_resorting	6	6
catchy	40	51
the_defense	2	4
absolute	163	129
playback	3	4
18th	4	19
nonsensical	60	13
dolemite	4	6
spray	4	3
to_meet	2	3
burial	15	16
smirk	12	3
morgan_freeman	35	42
encourage	38	32
branch	11	10
jeff_bridges	3	14
disfigured	9	9
geoffrey_rush	3	6
miles_malleson	0	5
in_harlem	1	5
guy_ritchie	12	9
disjointed	79	18
scream	191	138
sensitivity	12	28
tmnt	8	2
milquetoast	5	1
peter_fonda	4	1
recover	16	15
jolting	1	5
portrayed	241	323
nicholson's	4	10
beloved	38	63
of_adrenaline	2	3
his_mother	3	8
fever_pitch	5	21
subgenre	5	5
billboard	10	9
cillian_murphy	7	18
borrows	20	15
the_dictator	2	11
they_discover	3	2
suffice	43	40
duel	12	38
masquerading	20	5
duet	3	24
variable	5	5
'de_grot'	0	6
of_coalwood	0	5
molestation	3	2
ealing	4	12
chillers	9	0
bittersweet	5	36
accomplished	20	36
sean_young	7	3
originally	112	149
is_assigned	7	4
locale	23	14
vainly	4	2
egotistical	2	4
conscious	35	35
pulled	134	128
episodes	5	5
the_courtyard	4	7
troubled	32	112
civilian	24	20
drilling	4	4
jaw_dropping	3	2
fisherman	10	1
sponsor	12	6
north_africa	2	4
to_preach	6	10
internet	55	63
gordon	13	17
of_basra	0	6
neglect	14	27
emotion	261	510
saving	142	66
stifler	6	5
the_return	13	3
cassidy's	3	4
namely	40	35
illness	43	48
warriors	4	3
carl_brisson	1	6
knowingly	9	3
the_producer's	3	3
fecal	9	1
'50's	3	3
aggressive	19	23
macgyver	4	7
stephen_chow	1	4
vision	130	213
morose	5	2
harvey	6	12
fell_asleep	62	4
awards	1	4
busting	12	12
s	5	0
can't	2016	1397
compels	5	4
kevin_spacey	32	8
dabney_coleman	3	2
is_distorted	3	2
when_steve	2	3
newspaper	36	42
penthouse	4	2
engaged	42	63
dubious	37	25
davis's	0	8
deft	2	13
defy	15	20
tracking	23	28
attenborough's	1	8
dimension	38	62
bourne	11	74
stagecoach	2	5
showgirls	14	3
the_temple	2	10
ciaran_hinds	6	2
to_shoot	6	4
child's	15	19
rush	67	57
mother_night	0	22
russ	3	5
wendigo	18	33
hellman	2	4
ideally	3	5
and_sobbing	3	2
puppy	36	27
midget	47	6
sci	183	242
baton	0	9
the_harshness	0	5
past	487	694
pass	57	55
clock	36	37
skywalker	1	4
full	690	843
melancholic	0	14
experience	472	753
prior	83	94
overacting	64	18
viking	9	2
the_basement	12	6
good_times	0	17
door	224	166
nomad	6	1
doom	35	39
memoirs	8	0
presently	2	6
respective	19	39
sprinkle	5	1
dolph	23	17
faith_domergue	7	0
peter_sellers	29	11
the_party	3	2
operation	32	28
definition	45	37
existential	11	16
moderately	17	19
in_tent	3	2
also	3556	5461
arson	1	7
sometimes	450	705
bullseye	1	4
caruso	0	14
sunny	27	27
the_last_hunt	0	6
devoured	7	6
delicately	2	7
skimmed	6	5
to_arrange	2	4
infect	3	3
fritz	0	9
admire	44	66
greendale	7	1
comprehensible	6	4
abound	27	14
the_pub	8	4
thrilled	17	49
inserting	3	5
wa_awarded	2	3
cranked	6	4
deserved	109	169
hammered	4	6
unrelenting	2	5
considerably	26	31
considerable	37	60
faded	18	22
chan	2	45
chap	4	8
chat	11	14
the_television	3	3
the_inevitability	0	5
lifeforce	2	3
lang	2	13
lane	24	16
land	170	202
lana	2	3
junkie	8	10
the_stadium	0	9
incorporate	2	4
the_collar	3	4
damning	3	5
leonardo	4	7
crook	23	36
henceforth	3	3
and_rejected	4	1
closing	67	81
thats	218	116
next	768	765
van_damme	38	3
candy's	0	8
painstakingly	5	5
process	136	159
lock	32	16
promotional	11	9
educational	34	47
the_tall_man	6	0
robot	132	115
mute	18	4
is_arrested	4	14
at_cannes	2	4
varies	5	9
meantime	13	16
realize	320	320
bump	20	18
deficiency	7	7
matrix	26	21
and_uninvolving	6	0
pat_boone	2	4
unprepared	4	3
burke	8	6
length	155	205
the_play's	0	6
pervasive	8	12
i´ve	2	6
and_succeeded	3	2
chong	11	5
the_nanny	5	3
matt_damon	7	18
cecil	13	18
worldwide	8	20
motel_hell	4	1
walter_pidgeon	0	9
whoopie_goldberg	1	4
jaw	36	47
jar	9	7
jaq	1	5
jam	16	24
jai	5	0
jab	9	10
styrofoam	6	1
antagonist	34	20
rapper	12	6
grayson	6	27
error	102	56
insulting	103	18
posse	70	52
danny's	3	11
lawsuit	6	1
hammy	42	23
the_countess	2	3
agonized	4	1
mariette_hartley	0	7
denial	14	24
is/was	3	3
lugosi's	11	4
benkei	3	7
expert	73	83
dark_floors	11	0
wee	14	16
wes	11	16
wet	42	34
emma	31	82
immortal	21	26
to_cooperate	2	5
rhythmic	2	4
placed	81	93
lately	46	49
behold	16	26
to_enlist	4	3
nursery	6	5
robert's	5	0
prince_albert	0	17
monologue	35	33
the_river	3	2
dan's	1	12
protection	6	9
to_enforce	3	2
the_prequels	4	3
sarah	22	28
separated	10	28
the_explorer	5	1
elicit	9	1
gloria	6	2
indicated	8	9
heartless	10	14
indicates	18	10
jennifer_lopez	2	3
moron	71	17
put_together	4	2
arch	14	10
appreciate	166	322
in_boarding	4	1
be_identified	3	3
common_denominator	13	8
coffee	49	34
safe	92	111
lifelong	6	10
dingo	7	13
griffith's	1	6
slew	5	10
for_instance	34	30
gene_roddenberry	2	6
colorless	4	1
dashing	13	18
approximately	20	11
john	100	162
pakistani	11	2
by_pointing	4	2
full_metal_jacket	3	3
the_rib	3	2
gay_themed	5	0
gravy	4	2
culminates	7	9
grave	96	40
lewis	13	40
panned	7	13
gutsy	3	6
vividly	13	41
tony_danza	0	5
claymation	4	1
the_nerd	7	1
sweden	9	32
misguided	37	19
disappears	21	17
timothy_hines	6	1
of_christianity	3	2
by_virtue	4	1
ron_howard	7	8
attacked	62	41
ustinov	7	31
gracious	5	3
the_chink	4	1
air_conditioned	3	2
enamored	4	4
tissue	10	18
the_cinema's	1	4
wheel	41	25
the_famed	4	2
eye_catching	2	5
unfounded	3	3
cooler	9	13
ned_beatty	2	11
stardust	2	36
confusing	242	116
congratulate	9	6
'i'm	11	4
asking	138	82
melange	5	5
adorable	21	57
participation	13	19
peek	10	8
peel	5	2
peer	13	27
sin_eater	15	0
guessed	67	30
expertise	8	16
creep	53	46
update	26	21
let's	422	217
occasion	55	66
interval	16	12
charley_chase	5	0
soooo	19	7
cost	250	127
goldblum	4	5
pillow	3	9
losing	73	122
memorable	184	452
nauseating	37	7
firearm	6	2
and_safety	1	5
boycott	4	1
the_alphabet	5	4
didn't	2587	1627
non_existant	6	1
the_avengers	5	1
product	127	121
the_doll	4	1
produce	128	104
affirms	1	5
saxon	6	0
non	428	297
nod	46	52
introduce	36	35
anthony_quinn	10	17
not	16272	14209
now	2061	2209
respectable	24	28
uncertain	4	8
cannibalistic	15	0
naming	9	13
furthermore	57	36
thirst	5	4
invitation	6	15
achingly	4	11
the_exterminator	1	4
on_behalf	4	9
slavoj_zizek	2	7
equipment	39	29
intergalactic	4	3
tftc	5	1
discovered	97	153
stair	21	15
stain	7	5
the_prohibition	0	5
superb	102	567
to_cope	2	5
incarcerated	3	2
actively	13	8
law's	8	4
chuck_jones	3	2
resides	8	10
noonan	8	0
dragon_wars	4	2
richard_dawson	0	6
suspected	19	33
david_beckham	1	5
philo_vance	1	24
foam	5	1
michael_rooker	3	4
gonna	152	76
using	382	339
perennial	6	4
primary	29	50
sadder	7	8
to_assassinate	6	8
'i	13	22
manipulative	36	32
beyond	441	338
custody	1	6
month	156	208
necromancy	11	0
the_omega_code	8	0
hamper	3	3
chuckle	67	43
eastern_european	3	6
arena	12	15
conviction	36	54
frustrating	41	30
requiring	8	7
conventional	31	68
moodiness	1	9
the_gimmick	4	1
gespenster	0	7
unlucky	14	14
expecting	295	264
dumbland	5	12
casablanca	11	23
who_enjoys	2	5
territorial	3	2
cutie	2	3
curtis	3	10
curtiz	1	6
splattered	7	5
equate	5	4
ingrid_pitt	4	16
unresolved	10	9
apocalypse	7	2
horse	171	173
blossom	7	21
to_sing	2	4
the_goon	2	3
hundred	149	124
boredom	94	10
the_silver_screen	2	3
shahrukh_khan	4	3
to_air	6	1
unbeknownst	10	10
sturdy	2	3
inventing	9	4
justice	125	224
scene_featurette	2	3
strut	9	7
pretending	59	36
the_lizard	2	5
the_olympics	2	5
on_south_street	0	16
lily's	0	9
missing	277	250
ranked	14	7
unfolded	5	19
lived	153	212
liven	16	3
lives	5	5
novak	0	13
intriguing	127	171
larry	22	24
000_00	3	10
costly	0	5
a_hustler	1	4
lie	209	205
consistency	14	4
animal_house	6	3
dean_stockwell	1	11
success	224	370
envisioned	4	7
the_bedroom	3	2
angel's	6	2
popular	194	308
admitted	18	29
spouting	12	5
the_polar	4	4
their_butt	6	3
can_safely	3	3
scope	36	58
ad_libbed	4	5
tony_randall	1	10
the_ugliness	1	4
evocative	9	17
tracy's	1	7
surmise	6	0
creeped	13	9
orbit	5	4
ignorant	67	23
friendly	57	111
wave	72	105
to_infuse	4	2
rattling	3	6
sleeve	2	9
self_pitying	3	3
stature	5	5
kidnapped	51	54
lieutenant	10	3
david_spade	0	8
salvation	13	22
gung_ho	4	7
michael_corleone	10	1
the_area	4	6
white_zombie	14	0
charming	120	309
speech_impediment	3	4
the_shining	13	44
hotel_suite	4	2
3/4	10	6
temporal	1	5
debra_winger	2	9
in_vermont	6	1
immerse	2	4
investigative	5	6
separating	0	7
needn't	7	13
'80's	11	7
powerful	120	460
improving	6	6
to_survive	7	9
dexter	4	1
low_profile	4	1
julian	5	25
to_entice	4	7
to_outsmart	5	1
to_pull	3	5
cellphone	5	2
tolkien	1	6
achieve	71	84
the_celestine_prophecy	7	0
the_dvr	3	3
immigrant	24	46
tendency	4	8
merry	15	12
olga	2	3
be_applied	0	5
the_public's	8	6
smoking	55	34
the_modesty_blaise	0	5
james_russo	1	6
evelyn	17	9
hearted	63	135
thereby	19	13
abounds	6	2
'cute'	1	4
destruction	38	59
ashley	16	13
advertises	4	5
advertised	40	21
miramax	1	6
morgue	6	3
lincoln	13	61
vince_vaughn	9	2
broad	57	47
wendy	29	17
this_'movie'	11	0
previously	87	100
clown	74	28
francis	4	2
coarse	10	16
north	20	28
to_feast	3	2
my_left_foot	1	10
star	1333	1476
additionally	27	17
stan	38	37
atheist	3	4
foreshadowing	12	6
whoopi	4	9
tremors	18	0
disability	16	21
kidman	4	15
captain_amazing	0	5
of_relativity	0	5
confederate	6	12
likely	203	189
stanwyck's	4	11
disposable	5	9
intrigue	44	70
the_communists	1	6
woody's	5	9
exploitative	23	24
amazing	245	1031
new_yorkers	7	10
in_peru	6	2
operate	21	7
the_running_man	2	20
before	2036	1971
chatty	2	3
gunning	4	5
microfilm	0	5
loneliness	16	59
calmly	7	4
van_helsing	11	1
corman	5	1
smugness	3	3
paul_muni	5	12
los_angeles	28	27
freddy's	27	15
hawke	0	13
shallowness	8	2
escaped_convict	2	6
forbidden_planet	0	28
bitterness	9	11
be_denied	2	6
achieved	42	94
palace	15	33
observation	32	45
hamming	13	8
hobson	0	10
the_headlight	13	1
watermelon	6	1
earl	8	3
earn	32	30
revolved	7	10
earp	3	2
diminutive	4	6
the_dreg	5	3
incorporating	3	8
slasher	335	168
et_cetera	5	3
weary	10	10
cousin	43	57
jesse_james	15	1
presumably	78	33
buries	3	6
interest	567	494
dismiss	6	36
shattering	13	12
writes	40	31
la_maison_usher	5	0
disappear	56	36
debuted	7	11
bearded	5	1
martians	2	3
mitchum	7	8
kinky	17	12
yea	23	7
yep	39	15
yes	719	660
yet	1153	1461
royal	10	23
rumination	2	4
contestant	45	32
somehow	405	289
gypo	0	32
chloe_franks	1	8
magazine	64	76
thinner	24	2
flying	115	137
jealousy	14	35
stalwart	12	16
premier	5	4
holly	6	48
journey	94	303
weekend	107	63
jacket	29	17
jack_oakie	0	10
to_wisconsin	1	4
anticipation	32	37
advised	23	30
hooray	9	6
the_hots	3	4
dealing	97	180
scarce	9	12
yoda	2	9
wa_asleep	5	1
filler	48	21
filled	233	303
dwarf	17	8
jazzy	1	4
grenade	13	7
exemplifies	5	10
sneaky	1	6
and_humiliated	1	6
merely	178	139
jack_frost	10	12
sake	175	75
sleepwalks	6	0
the_umpteenth	4	1
block	61	56
lsd	14	6
the_heel	2	6
jock	9	6
news_bulletin	3	2
sopranos	2	15
rachel	8	39
the_tempest	4	3
jimmy_nail	1	7
summing	9	9
nazi	46	70
susan_sarandon	5	3
funniest	82	213
assault	58	33
sunglass	12	6
the_uniform	3	2
john_cusack	14	19
radioactive	6	9
voodoo	18	3
reed	9	10
kallio	2	3
bin	69	19
amateurish	187	28
spirituality	7	2
awareness	14	34
sixteen	16	6
unimportant	12	4
morning	79	100
alison's	0	11
grinch	26	20
branagh	15	56
ossie_davis	4	1
the_wind	2	3
enough	1943	1400
michael_bennett	5	0
improv	3	3
neil_hamilton	2	3
antonioni	13	33
ratchet	2	3
novella	2	6
ulysses	4	4
sleeping	79	58
purportedly	6	2
interweaving	0	8
in_favor	7	0
the_countryside	17	27
novela	0	6
schwarzenegger	4	7
chávez	16	1
bewitched	1	4
images	7	4
genetics	4	3
drenched	9	6
knife	108	52
raptor	12	6
hard_nosed	4	6
peeking	1	5
sesame_street	7	2
outtake	11	4
again	1792	2080
unabashed	8	6
sitting	276	167
washing	9	13
in_tact	1	4
snail's	5	1
perspective	100	191
sweetly	1	16
oldie	4	5
lost_ark	3	5
misery	34	22
tear_jerking	3	11
the_silents	2	3
landed	25	24
specializes	2	7
jessica_lange	3	16
narrowly	3	9
of_mediocrity	5	2
spectacularly	9	6
willy's	0	6
roger_moore	2	4
siskel_ebert	2	3
messed	59	22
leslie_howard	2	15
retold	3	4
the_rangers	5	1
verdict	23	17
alexandra	1	5
of_marrying	0	5
john_sullivan	0	6
rotoscoping	2	8
wilder	3	10
skippy	2	6
direct	171	161
smirking	7	1
couch	40	24
tmtm	10	0
turmoil	20	36
express	78	99
breast	106	43
whale_music	0	5
escaped	42	48
restaurant	15	20
gypsy	19	18
to_view	5	6
grainy	36	27
your_sanity	6	0
binnie_barnes	1	4
of_bollywood	2	3
development	399	254
the_declaration	9	1
priced	4	7
shape	70	102
cut	731	481
cup	38	32
cuz	11	3
cue	63	30
cub	6	8
full_moon	17	8
kasdan	0	6
joan_cusack	2	7
walrus	7	3
absolutely	814	607
watch_on_the_rhine	0	5
shenanigan	10	18
shinobi	7	0
interacted	1	9
is_supported	0	5
translate	27	17
invite	44	57
he_confesses	2	10
revelatory	4	4
obtuse	2	3
intensifies	1	5
to_havana	2	6
the_hero's	5	5
overlooking	5	6
presenting	28	33
compose	1	5
dessert	5	5
the_nitty	2	4
dowdy	3	7
access	44	45
her_father	3	2
jenna_jameson	11	8
composed	40	59
brokedown_palace	1	13
classically	3	3
butler	22	32
oliver_reed	10	13
her_stepmother	2	3
to_rationalize	3	3
afterwords	10	0
horny	26	6
galaxy	11	18
heroism	5	11
vera_ellen	4	3
selma_blair	8	7
possessing	3	2
popping	34	30
allied	4	10
bogdanovich	7	5
betrays	9	16
wargames	10	1
scant	5	3
explanation	206	79
baby_boomer	6	8
hagar	5	15
preaching	8	9
the_impending	5	3
blood_curdling	2	4
brother	462	679
traitor	10	19
mud	9	2
prancing	7	2
regularly	25	23
dumbing	10	5
her_virginity	8	8
intensity	45	108
attempting	95	64
have_commented	15	11
the_world_at_war	0	5
dominatrix	6	1
sorrow	11	39
bush's	2	3
the_professor	2	3
of_los_angeles	3	2
in_vogue	2	4
sisters	2	5
being_rejected	0	5
bouzaglo	0	5
effortless	6	11
displaced	4	4
ewoks	4	22
mastery	2	20
classical	30	57
justin	13	2
to_publish	2	10
willingness	1	6
versatile	13	21
whisper	8	12
post_apocalyptic	4	3
dawson	11	27
corporation	20	31
conveys	10	51
cheque	3	2
the_feudal	2	3
pierce_brosnan	9	25
pushing_daisies	0	26
antithesis	5	10
whatsoever	258	58
slipstream	8	0
delightfully	1	32
veritable	1	7
hide	132	114
golden_globe	6	19
chewbacca	6	4
hideously	8	2
spike	26	41
merk	16	2
dazzled	3	9
abundance	20	19
burt_reynolds	21	30
antwone_fisher	0	26
sprightly	2	5
toxic	10	4
ron_perlman	13	1
actuality	9	11
elizabeth	16	26
proceeds	53	33
ms_togar	0	7
fiendish	5	2
40%	3	2
iowa	7	9
gene_kelly	11	55
prevented	16	11
rental	128	56
alex	54	45
am_curious_yellow	1	4
the_19th	1	5
saturday	62	53
miscasting	15	5
sighing	4	1
richard_grieco	7	1
carcass	5	2
nowadays	51	103
the_misery	4	6
filter	25	16
elvira_mistress	0	5
shortly	56	62
final	481	638
company's	4	5
beard	30	17
michael's	13	18
trained	30	48
carell	2	19
hatch	5	7
exactly	502	448
the_volume	9	6
lyle	0	14
entertaining	574	831
snowman	19	21
the_mafia	4	5
bait	31	13
colors	1	4
reissue	3	3
flying_carpet	0	5
spock's	0	8
wedding	90	94
disturbing	221	247
continually	26	19
discovers	71	142
discovery	43	67
however	1676	1707
mildly	130	33
smuggled	3	5
smuggler	5	2
thwarted	2	6
goldberg	11	8
wa_supposed	5	1
50's	41	63
interrogating	2	3
tea_leoni	3	2
the_weekend	3	3
proposes	2	6
enlighten	8	5
zeal	2	4
undeservedly	4	3
dinner	65	58
obscene	14	9
awe	27	66
infidelity	15	18
gorgeous	79	217
setting	333	450
tasteful	7	15
passage	26	39
unfamiliar	13	27
screenwriting	4	3
to_dispense	3	2
impressive	174	326
level	564	589
cloudy	2	5
emy	0	6
entertain	79	82
winner	64	115
brosnan's	1	8
the_evil	3	2
bigot	3	2
trelkovsky's	0	6
the_island's	3	2
buyer	5	2
ahh	8	7
qualifies	17	20
qualified	22	6
for_sale	7	11
testing	11	10
catching	26	38
jean_peters	1	18
dispatched	13	2
turn	1235	1281
turd	51	5
lasalle	0	6
marilyn_manson	1	4
in_june	5	3
posit	5	4
most_likely	5	1
animation	288	544
sure	1389	1216
charlie's	9	26
urge	57	55
an_avalanche	2	6
conrad_veidt	0	11
charlotte_gainsbourg	2	4
flavour	4	9
richard_belzer	1	4
skewered	3	2
slashing	11	4
commendable	21	25
sorely	15	1
their_elder	2	3
guitar	25	40
zodiac	6	5
the_desired	3	7
escalates	1	9
the_myriad	8	3
adeptly	2	3
the_pleasure	2	4
scarier	10	13
symbolizes	7	6
delicate	9	40
without	1454	1490
south_pacific	0	6
free_money	5	0
the_hutt	1	4
rewatch	6	3
flashing	11	11
the_sentiment	2	3
robert_wagner	9	2
of_celluloid	29	1
picture	744	996
competition	24	37
porter	9	4
freed	7	12
football	97	91
stereotyped	38	5
tread	5	14
renny_harlin	1	5
tribe	21	20
cursed	18	16
creeping	5	3
taste	253	229
tasty	11	12
live_feed	17	0
sheedy	6	0
spoilers	157	91
wife	809	993
jane_russell	4	1
miller's	2	8
extraneous	11	2
five_across	13	0
rob	23	47
the_matador	0	12
list	330	258
lisa	41	31
their_ranch	0	5
public	200	224
christian	154	69
drudgery	1	5
naval	10	13
bing_crosby	5	8
flat	393	152
flaw	202	296
flag	18	8
ju_on_the_grudge	4	1
his_peer	3	2
guttural	5	2
mr_big	0	7
re_animator	11	0
david_cubitt	2	3
bout	18	17
mastered	2	3
tsui_hark	0	15
weight	73	68
the_simplest	9	12
connotation	5	5
the_virus	6	5
the_oft	3	2
trend	31	32
tom_barman	2	6
the_dukes	8	1
scooby	22	5
peter_jackson	11	9
scanners	3	11
at_sea	6	1
hopelessly	42	14
rochester	41	56
to_locate	9	19
traditional	66	152
adulthood	5	20
relentless	18	25
defense	23	12
seamlessly	3	10
reside	4	1
meryl_streep	22	26
village	65	101
the_triad	3	2
salma_hayek	8	1
pining	2	7
chuck_norris	13	7
george_clooney	12	17
uninspired	107	15
obstacle	24	47
the_ogre	8	18
the_studios'	2	3
kitsch	8	13
the_onset	5	7
cement	9	5
bourgeois	5	12
poltergeist	7	2
acrobatics	3	8
cia	44	47
april_fool's	2	5
admittedly	76	51
alec_guiness	1	4
crisis	40	65
retro	11	15
to_criticise	2	4
range	115	140
shed	32	52
question	560	549
shen	6	0
shes	11	9
hammerhead	24	4
all_fairness	7	5
the_jarada	0	5
alien	276	118
loyalty	20	69
death_wish	5	6
you'd	259	136
ummm	5	3
unavailable	1	14
showcase	46	74
no_avail	11	10
distressed	2	8
larger	44	90
olivier	11	24
ordinary_people	3	3
rear_projection	2	6
disingenuous	5	4
dissolve	4	9
struggled	11	15
toddler	9	11
tack	11	9
jumping	55	51
darshan_jariwala	1	4
sundance	6	11
holiday	80	55
private_lessons	4	2
clash	22	40
republican	6	8
footlight_parade	2	12
the_shop_around	0	7
sentiment	30	33
the_info	4	1
the_wolfman	8	12
tadashi	0	6
biting	29	27
jesse_james's	5	0
the_world_cup	0	18
doesn't	2537	1864
alan_bates	3	4
in_attendance	8	8
clip	121	111
the_orchestra	2	7
linked	18	26
patchy	9	1
story's	17	39
artfully	5	4
local	358	360
massacre	47	31
donald_trump	3	3
ray_milland	2	12
ruby_dee	0	5
ascertain	3	4
available	123	247
requirement	20	16
humiliation	16	11
luminous	3	19
crude	105	78
harlin	3	4
your_finger	4	1
the_plight	2	7
farmer	19	29
tangible	4	9
motif	55	73
thus	166	202
natali	0	12
thug	57	37
the_runway	5	2
conceived	62	28
for_best_song	2	3
excessive	40	46
frighteningly	2	6
crouching_tiger_hidden_dragon	2	9
chemist	5	3
church	177	173
employment	10	12
jim's	12	8
ben_chaplin	10	8
fawning	4	2
transfer	51	49
resists	4	8
cake	41	29
resting	6	3
danny_glover	6	36
conjuring	3	2
electricity	19	12
johnson's	2	7
the_participant	0	5
succession	20	16
ruthless	23	51
dick_powell	5	13
reliably	3	3
dora	7	0
dorm	12	7
mccallum	5	4
ray's	6	5
i'd	742	582
military	183	156
i'm	2752	1779
divide	4	9
cheating	47	41
the_inn	3	3
relay	7	7
relax	21	56
tying	8	2
famed	4	15
blade	23	17
organized	26	34
drive	285	250
experimentation	3	2
cheetah	1	4
destined	25	39
effective	171	340
vary	11	12
courageous	12	21
glorify	9	9
penelope_wilton	0	5
jason_alexander	3	9
comprehensive	2	13
ds9	2	4
jake_speed	1	19
the_gingerbread_man	3	4
might've	13	6
listed	72	49
listen	155	171
prosthetic	5	0
outlaw	12	24
person	811	745
guys'	5	2
eagerly	19	28
moby_dick	8	1
asin	6	0
victoria	2	97
letter	93	86
drought	4	7
nominated	47	155
lester	17	4
posh	12	13
blew	37	57
fair	224	177
fail	177	96
in_australia	3	9
aren't	538	346
courtney	3	2
